"x","y","method","rep"
977880,10021.6162991145,"dadi","r1"
976880,10021.6162991145,"dadi","r1"
975880,10021.6162991145,"dadi","r1"
974880,10021.6162991145,"dadi","r1"
973880,10021.6162991145,"dadi","r1"
972880,10021.6162991145,"dadi","r1"
971880,10021.6162991145,"dadi","r1"
970880,10021.6162991145,"dadi","r1"
969880,10021.6162991145,"dadi","r1"
968880,10021.6162991145,"dadi","r1"
967880,10021.6162991145,"dadi","r1"
966880,10021.6162991145,"dadi","r1"
965880,10021.6162991145,"dadi","r1"
964880,10021.6162991145,"dadi","r1"
963880,10021.6162991145,"dadi","r1"
962880,10021.6162991145,"dadi","r1"
961880,10021.6162991145,"dadi","r1"
960880,10021.6162991145,"dadi","r1"
959880,10021.6162991145,"dadi","r1"
958880,10021.6162991145,"dadi","r1"
957880,10021.6162991145,"dadi","r1"
956880,10021.6162991145,"dadi","r1"
955880,10021.6162991145,"dadi","r1"
954880,10021.6162991145,"dadi","r1"
953880,10021.6162991145,"dadi","r1"
952880,10021.6162991145,"dadi","r1"
951880,10021.6162991145,"dadi","r1"
950880,10021.6162991145,"dadi","r1"
949880,10021.6162991145,"dadi","r1"
948880,10021.6162991145,"dadi","r1"
947880,10021.6162991145,"dadi","r1"
946880,10021.6162991145,"dadi","r1"
945880,10021.6162991145,"dadi","r1"
944880,10021.6162991145,"dadi","r1"
943880,10021.6162991145,"dadi","r1"
942880,10021.6162991145,"dadi","r1"
941880,10021.6162991145,"dadi","r1"
940880,10021.6162991145,"dadi","r1"
939880,10021.6162991145,"dadi","r1"
938880,10021.6162991145,"dadi","r1"
937880,10021.6162991145,"dadi","r1"
936880,10021.6162991145,"dadi","r1"
935880,10021.6162991145,"dadi","r1"
934880,10021.6162991145,"dadi","r1"
933880,10021.6162991145,"dadi","r1"
932880,10021.6162991145,"dadi","r1"
931880,10021.6162991145,"dadi","r1"
930880,10021.6162991145,"dadi","r1"
929880,10021.6162991145,"dadi","r1"
928880,10021.6162991145,"dadi","r1"
927880,10021.6162991145,"dadi","r1"
926880,10021.6162991145,"dadi","r1"
925880,10021.6162991145,"dadi","r1"
924880,10021.6162991145,"dadi","r1"
923880,10021.6162991145,"dadi","r1"
922880,10021.6162991145,"dadi","r1"
921880,10021.6162991145,"dadi","r1"
920880,10021.6162991145,"dadi","r1"
919880,10021.6162991145,"dadi","r1"
918880,10021.6162991145,"dadi","r1"
917880,10021.6162991145,"dadi","r1"
916880,10021.6162991145,"dadi","r1"
915880,10021.6162991145,"dadi","r1"
914880,10021.6162991145,"dadi","r1"
913880,10021.6162991145,"dadi","r1"
912880,10021.6162991145,"dadi","r1"
911880,10021.6162991145,"dadi","r1"
910880,10021.6162991145,"dadi","r1"
909880,10021.6162991145,"dadi","r1"
908880,10021.6162991145,"dadi","r1"
907880,10021.6162991145,"dadi","r1"
906880,10021.6162991145,"dadi","r1"
905880,10021.6162991145,"dadi","r1"
904880,10021.6162991145,"dadi","r1"
903880,10021.6162991145,"dadi","r1"
902880,10021.6162991145,"dadi","r1"
901880,10021.6162991145,"dadi","r1"
900880,10021.6162991145,"dadi","r1"
899880,10021.6162991145,"dadi","r1"
898880,10021.6162991145,"dadi","r1"
897880,10021.6162991145,"dadi","r1"
896880,10021.6162991145,"dadi","r1"
895880,10021.6162991145,"dadi","r1"
894880,10021.6162991145,"dadi","r1"
893880,10021.6162991145,"dadi","r1"
892880,10021.6162991145,"dadi","r1"
891880,10021.6162991145,"dadi","r1"
890880,10021.6162991145,"dadi","r1"
889880,10021.6162991145,"dadi","r1"
888880,10021.6162991145,"dadi","r1"
887880,10021.6162991145,"dadi","r1"
886880,10021.6162991145,"dadi","r1"
885880,10021.6162991145,"dadi","r1"
884880,10021.6162991145,"dadi","r1"
883880,10021.6162991145,"dadi","r1"
882880,10021.6162991145,"dadi","r1"
881880,10021.6162991145,"dadi","r1"
880880,10021.6162991145,"dadi","r1"
879880,10021.6162991145,"dadi","r1"
878880,10021.6162991145,"dadi","r1"
877880,10021.6162991145,"dadi","r1"
876880,10021.6162991145,"dadi","r1"
875880,10021.6162991145,"dadi","r1"
874880,10021.6162991145,"dadi","r1"
873880,10021.6162991145,"dadi","r1"
872880,10021.6162991145,"dadi","r1"
871880,10021.6162991145,"dadi","r1"
870880,10021.6162991145,"dadi","r1"
869880,10021.6162991145,"dadi","r1"
868880,10021.6162991145,"dadi","r1"
867880,10021.6162991145,"dadi","r1"
866880,10021.6162991145,"dadi","r1"
865880,10021.6162991145,"dadi","r1"
864880,10021.6162991145,"dadi","r1"
863880,10021.6162991145,"dadi","r1"
862880,10021.6162991145,"dadi","r1"
861880,10021.6162991145,"dadi","r1"
860880,10021.6162991145,"dadi","r1"
859880,10021.6162991145,"dadi","r1"
858880,10021.6162991145,"dadi","r1"
857880,10021.6162991145,"dadi","r1"
856880,10021.6162991145,"dadi","r1"
855880,10021.6162991145,"dadi","r1"
854880,10021.6162991145,"dadi","r1"
853880,10021.6162991145,"dadi","r1"
852880,10021.6162991145,"dadi","r1"
851880,10021.6162991145,"dadi","r1"
850880,10021.6162991145,"dadi","r1"
849880,10021.6162991145,"dadi","r1"
848880,10021.6162991145,"dadi","r1"
847880,10021.6162991145,"dadi","r1"
846880,10021.6162991145,"dadi","r1"
845880,10021.6162991145,"dadi","r1"
844880,10021.6162991145,"dadi","r1"
843880,10021.6162991145,"dadi","r1"
842880,10021.6162991145,"dadi","r1"
